Artist,Title,Album,Date,Lyric,Year,words,negative,neutral,positive,dominant_sentiment,dominant_sentiment_score
Selena Gomez,Come & Get It,Stars Dance,2013-04-06,when you're ready come and get it nananana nananana nananana when you're ready come and get it nananana nananana nananana when you're ready when you're ready when you're ready come and get it nananana nananana nananana   you ain't gotta worry it's an open invitation i'll be sitting right here real patient all day all night i'll be waiting standby can't stop because i love it hate the way i love you all day all night maybe i'm addicted for life no lie  pre  i'm not too shy to show i love you i got no regrets i love you much too much to hide you this love ain't finished yet this love ain't finished yet so baby whenever you're ready   when you're ready come and get it nananana nananana nananana when you're ready come and get it nananana nananana nananana when you're ready when you're ready when you're ready come and get it nananana nananana nananana   you got the kind of love that i want let me get that let me get that yeah and baby once i get it i'm yours no takebacks gon' love you for life i ain't leaving your side even if you knock it ain't no way to stop it forever you're mine baby i'm addicted no lie no lie  pre  i'm not too shy to show i love you i got no regrets so baby whenever you're ready   when you're ready come and get it nananana nananana nananana when you're ready come and get it nananana nananana nananana when you're ready when you're ready when you're ready come and get it nananana nananana nananana   this love will be the death of me but i know i'll die happily i'll know i'll know i'll know because you love me so yeah   when you're ready come and get it nananana nananana nananana when you're ready come and get it nananana nananana nananana i'm gonna get it yeah yeah when you're ready when you're ready when you're ready come and get it when you're ready when you're ready come and get it get it nananana nananana nananana,2013.0,"['ready', 'come', 'get', 'nananana', 'aint', 'gotta', 'worry', 'open', 'invitation', 'ill', 'sitting', 'right', 'real', 'patient', 'day', 'night', 'waiting', 'standby', 'cant', 'stop', 'love', 'hate', 'way', 'maybe', 'im', 'addicted', 'life', 'lie', 'pre', 'shy', 'show', 'got', 'regret', 'much', 'hide', 'finished', 'yet', 'baby', 'whenever', 'kind', 'want', 'let', 'yeah', 'takebacks', 'gon', 'leaving', 'side', 'even', 'knock', 'forever', 'mine', 'death', 'know', 'die', 'happily', 'gonna']",0.129,0.685,0.186,Positive,0.186
Selena Gomez,Sober,Revival,2015-10-09,we fall for each other at the wrong time only for a moment but i don't mind guess i don't know where to draw the line the line the line and we'll play the same game every night  pre up in the clouds yeah you know how to make me want you when we come down oh i know yeah i know it's over   you don't know how to love me when you're sober when the bottle's done you pull me closer and you're saying all the things that you're supposed to but you don't know how to love me when you're sober   why is it so different when we wake up same lips same kiss but not the same touch don't you know that you do it just enough but not enough but i know what's next and i want so much  pre up in the clouds yeah you know how to make me want you when we come down oh i know yeah i know it's over   you don't know how to love me when you're sober when the bottle's done you pull me closer and you're saying all the things that you're supposed to but you don't know how to love me when you're sober   i know i should leave i know i should should should but your love's too good your love's too good good good i know i should leave i know i should should should but your love's too good your love's too good good good yeah   you don't know how to love me when you're sober when the bottle's done you pull me closer and you're saying all the things that you're supposed to but you don't know how to love me when you're sober   you've got a hold on me you're like a wasted dream i gave you everything but you don't know how to love me when you're sober,2015.0,"['fall', 'wrong', 'time', 'moment', 'mind', 'guess', 'know', 'draw', 'line', 'well', 'play', 'game', 'every', 'night', 'pre', 'cloud', 'yeah', 'make', 'want', 'come', 'oh', 'love', 'sober', 'bottle', 'done', 'pull', 'closer', 'saying', 'thing', 'supposed', 'different', 'wake', 'lip', 'kiss', 'touch', 'enough', 'whats', 'next', 'much', 'leave', 'good', 'got', 'hold', 'like', 'wasted', 'dream', 'gave', 'everything']",0.024,0.706,0.27,Positive,0.27
Selena Gomez,Revival,Revival,2015-10-09,i dive into the future but i'm blinded by the sun i'm reborn in every moment so who knows what i'll become   i feel like i've awakened lately the chains around me are finally breaking i've been under selfrestoration i'm becoming my own salvation showing up no more hiding hiding the light inside me is bursting shining it's my my my time to butterfly   what i've learned is so vital more than just survival this is my revival this is a revival ohohohoh ohohoh ohohohoh revival ohohohoh ohohoh ohohohoh revival   i'll walk through the fire i'll begin again i'll burn through my skin cause i cause i wanna feel it reaching for the truth not afraid to lose what shot out of me like a rifle was a revival revival i admit it's been painful painful but i'll be honest i'm grateful grateful it's my my my time to realize   what i've learned is so vital more than just survival this is my revival this is a revival ohohohoh ohohoh ohohohoh revival ohohohoh ohohoh ohohohoh revival   this won't take too long you'll see i'm just tryna get to me ooh what shot out of me like a rifle was a revival   what i've learned is so vital more than just survival this is my revival this is a revival ohohohoh ohohoh ohohohoh revival ohohohoh ohohoh ohohohoh revival   what i've learned is so vital more than just survival this is my revival this is a revival,2015.0,"['dive', 'future', 'im', 'blinded', 'sun', 'reborn', 'every', 'moment', 'know', 'ill', 'become', 'feel', 'like', 'ive', 'awakened', 'lately', 'chain', 'around', 'finally', 'breaking', 'selfrestoration', 'becoming', 'salvation', 'showing', 'hiding', 'light', 'inside', 'bursting', 'shining', 'time', 'butterfly', 'learned', 'vital', 'survival', 'revival', 'ohohohoh', 'ohohoh', 'walk', 'fire', 'begin', 'burn', 'skin', 'cause', 'wanna', 'reaching', 'truth', 'afraid', 'lose', 'shot', 'rifle', 'admit', 'painful', 'honest', 'grateful', 'realize', 'take', 'long', 'see', 'tryna', 'get', 'ooh']",0.072,0.758,0.17,Positive,0.17
Selena Gomez,Let Me Get Me,Rare (Target Exclusive),2020-01-10,like a prayer surroundin' us movin' effortlessly every word is relief i'm in dance floor therapy all my babies and me but tonight it's for free no selfsabotage no letting my thoughts run me and this spiral are done burn this camouflage i've been wearing for months tryna let a little happy in for once  pre i need to let my mind rest while my body reflects ooh   don't get me down i won't let me get me ooh don't get me down i won't let me get me ooh i'm good right now i won't let me get me take that tired heart and go and turn it insideout   diving in ferociously dancing intimately i'm so connected to me in the dark i'm letting go so anonymously i guess this is what it feels like to be free  pre i need to let my mind rest my my mind while my body reflects ooh   don't get me down i won't let me get me ooh don't get me down i won't let me get me ooh i'm good right now i won't let me get me take that tired heart and go and turn it insideout don't get me down get up i won't let me get me ooh don't get me down get up i won't let me get me ooh i'm good right now get up i won't let me get me take that tired heart and go and turn it inside   oh my i guess this is what it feels like to be free ooh oh my i guess this is what it feels like to see me ooh down ooh get down don't get me oh down oh get down don't get me ooh get down take that tired heart and go and turn it insideout   don't get me down get up i won't let me get me ooh i won't let me get me don't get me down get up i won't let me get me ooh i'm good right now get up i won't let me get me take that tired heart and go and turn it insideout,2020.0,"['like', 'prayer', 'surroundin', 'u', 'movin', 'effortlessly', 'every', 'word', 'relief', 'im', 'dance', 'floor', 'therapy', 'baby', 'tonight', 'free', 'selfsabotage', 'letting', 'thought', 'run', 'spiral', 'done', 'burn', 'camouflage', 'ive', 'wearing', 'month', 'tryna', 'let', 'little', 'happy', 'pre', 'need', 'mind', 'rest', 'body', 'reflects', 'ooh', 'get', 'good', 'right', 'take', 'tired', 'heart', 'go', 'turn', 'insideout', 'diving', 'ferociously', 'dancing', 'intimately', 'connected', 'dark', 'anonymously', 'guess', 'feel', 'inside', 'oh', 'see']",0.071,0.805,0.124,Positive,0.124
Selena Gomez,Kinda Crazy,Rare (Target Exclusive),2020-01-10,hey you started out sweeter than hard candy words were like licorice to the taste but slowly all the sugar it went to waste went to waste oh you started getting funny with no jokes i started seein' through you like a ghost and now i'm pretty sure i can't take no more i can't take no moreore   i think you're kind of crazy and not the good kind baby 'cause you're actin' super shady you know it you know it been dodgin' phone calls lately but still textin' me baby yeah i think you're kind of crazy you know it you know it you've been lyin' just for fun luckily no damage done but now i see you're kind of crazy you know it you know it  post ohoh ohoh oh oh ohoh ohoh oh oh   hey you're the one who started talkin' to me made the move asked me to be your babe and now you're treatin' me like i'm insane you're insane   i think you're kind of crazy and not the good kind baby 'cause you're actin' super shady you know it you know it been dodgin' phone calls lately but still textin' me baby yeah i think you're kind of crazy you know it you know it you've been lyin' just for fun luckily no damage done but now i see you're kind of crazy you know it you know it  post ohoh ohoh oh oh ohoh ohoh oh oh   hey hey hey hey yeah hey hey yeah hey yeah hey hey hey hey yeah hey yeah   i think you're kind of crazy and not the good kind baby 'cause you're actin' super shady you know it you know it been dodgin' phone calls lately but still textin' me baby yeah i think you're kind of crazy you know it you know it  post ohoh ohoh oh oh you're kind of crazy ohoh ohoh oh oh you're kind of crazy   hmm i don't know,2020.0,"['hey', 'started', 'sweeter', 'hard', 'candy', 'word', 'like', 'licorice', 'taste', 'slowly', 'sugar', 'went', 'waste', 'oh', 'getting', 'funny', 'joke', 'seein', 'ghost', 'im', 'pretty', 'sure', 'cant', 'take', 'moreore', 'think', 'kind', 'crazy', 'good', 'baby', 'cause', 'actin', 'super', 'shady', 'know', 'dodgin', 'phone', 'call', 'lately', 'still', 'textin', 'yeah', 'lyin', 'fun', 'luckily', 'damage', 'done', 'see', 'post', 'ohoh', 'one', 'talkin', 'made', 'move', 'asked', 'babe', 'treatin', 'insane', 'hmm']",0.199,0.619,0.181,Negative,0.199
Selena Gomez,Everything Is Not As It Seems,Wizards of Waverly Place (Songs From & Inspired By the TV Series & Movie),2009-08-04,well you know everything's gonna to be a breeze and the end will no doubt justify the means you can fix any problem with the slightest of ease yes please   but you might find out it'll go to your head when you write a report on a book you've never read with the snap of your fingers you can make your bed that's what i said   everything is not what it seems when you can get all you wanted in your wildest dreams you might run into trouble if you go to extremes because everything is not what it seems   everything is not what it seems when you can have what you want by the simplest of means be careful not to mess with the balance of things because everything is not what it seems,2009.0,"['well', 'know', 'everythings', 'gonna', 'breeze', 'end', 'doubt', 'justify', 'mean', 'fix', 'problem', 'slightest', 'ease', 'yes', 'please', 'might', 'find', 'itll', 'go', 'head', 'write', 'report', 'book', 'never', 'read', 'snap', 'finger', 'make', 'bed', 'thats', 'said', 'everything', 'seems', 'get', 'wanted', 'wildest', 'dream', 'run', 'trouble', 'extreme', 'want', 'simplest', 'careful', 'mess', 'balance', 'thing']",0.061,0.826,0.114,Positive,0.114
Selena Gomez,She,Rare (Deluxe),2020-04-09,da dadadadadadadada dadadadadadadada dadadadadada   she was too young to be the hollywood type too pure to understand the lows and the highs she didn't know if she was gonna survive it all got so much better with time  pre all of the evil eyes tequila before sunrise i'd tell her to watch her back that she's worth more than that   'cause she was a girl with good intentions yeah she made some bad decisions and she learned a couple lessons wish i could tell her she was a girl with good intentions didn't need the secondguessing didn't need to ever question wish i could tell her   she didn't know all of the hurt she could take her world was crumbling and so was her faith wish i could talk to her 'cause what i would say oh baby you're enough to get you out of this place  pre all of the flashing lights tequila before sunrise i'd tell her to watch her back that she's worth more than that   but she was a girl with good intentions yeah she made some bad decisions and she learned a couple lessons wish i could tell her she was a girl with good intentions didn't need the secondguessing didn't need to ever question wish i could tell her  post da dadadadadadadada dadadadadadadada dadadadadadadada i tried to tell her   ah i know you'll get the chance to find who you are i know you'll have a choice before it gets too dark ah i know you'll get the chance to find who you are i know you'll have the choice   she was a girl with good intentions yeah she made some bad decisions and she learned a couple lessons hey wish i could tell her she was a girl with good intentions wish i could show you didn't need the secondguessing wish i could show you didn't need to ever question wish i could tell her   da dadadadadadadada wish i could show you dadadadadadadada dadadadadadadada wish i could show you i tried to tell her da dadadadadadadada wish i could show you dadadadadadadada dadadadadadadada wish i could show you,2020.0,"['da', 'dadadadadadadada', 'dadadadadada', 'young', 'hollywood', 'type', 'pure', 'understand', 'low', 'high', 'know', 'gonna', 'survive', 'got', 'much', 'better', 'time', 'pre', 'evil', 'eye', 'tequila', 'sunrise', 'id', 'tell', 'watch', 'back', 'worth', 'cause', 'girl', 'good', 'intention', 'yeah', 'made', 'bad', 'decision', 'learned', 'couple', 'lesson', 'wish', 'could', 'need', 'secondguessing', 'ever', 'question', 'hurt', 'take', 'world', 'crumbling', 'faith', 'talk', 'would', 'say', 'oh', 'baby', 'enough', 'get', 'place', 'flashing', 'light', 'post', 'tried', 'ah', 'chance', 'find', 'choice', 'dark', 'hey', 'show']",0.046,0.749,0.205,Positive,0.205
Selena Gomez,Slow Down,Stars Dance,2013-06-03,now that i have captured your attention i wanna steal you for a rhythm intervention mr tsa i'm ready for inspection shshshow me how you make a first impression  pre oh oh can we take it nice and slow slow break it down and drop it low low 'cause i just wanna party all night in the neon lights 'til you can't let me go   i just wanna feel your body right next to mine all night long baby slow down the song and when it's coming closer to the end hit rewind all night long baby slow down the song yeah baby slow down the song yeah baby slow down the song   if you want me i'm accepting applications so long as we can keep this record on rotation you know i'm good with mouthtomouth resuscitation breathe me in breathe me out so amazing  pre oh oh can we take it nice and slow slow break it down and drop it low low cause i just wanna party all night in the neon lights 'til you can't let me go   i just wanna feel your body right next to mine all night long baby slow down the song and when it's coming closer to the end hit rewind all night long baby slow down the song yeah baby slow down the song yeah baby slow down the song   breathe me in breathe me out the music's got me going breathe me in breathe me out no stopping 'til the morning breathe me in breathe me out you know i'm ready for it for it for it yeah breathe me in breathe me out the music's got me going breathe me in breathe me out no stopping 'til the morning breathe me in breathe me out you know i'm ready for it for it for it yeah  interlude it's the cataracs   i just wanna feel your body right next to mine all night long baby slow down the song and when it's coming closer to the end hit rewind all night long baby slow down the song yeah baby slow down the song yeah baby slow down the song   how do i do it it's the cataracs ha ha ha,2013.0,"['captured', 'attention', 'wanna', 'steal', 'rhythm', 'intervention', 'mr', 'tsa', 'im', 'ready', 'inspection', 'shshshow', 'make', 'first', 'impression', 'pre', 'oh', 'take', 'nice', 'slow', 'break', 'drop', 'low', 'cause', 'party', 'night', 'neon', 'light', 'til', 'cant', 'let', 'go', 'feel', 'body', 'right', 'next', 'mine', 'long', 'baby', 'song', 'coming', 'closer', 'end', 'hit', 'rewind', 'yeah', 'want', 'accepting', 'application', 'keep', 'record', 'rotation', 'know', 'good', 'mouthtomouth', 'resuscitation', 'breathe', 'amazing', 'music', 'got', 'going', 'stopping', 'morning', 'interlude', 'cataracs', 'ha']",0.058,0.802,0.14,Positive,0.14
Selena Gomez,Me & My Girls,Revival,2015-10-09,drop down on a desert ride just outside the 95 never felt more more alive i got my chicas by my side  pre and if we want it we take it if we need money we make it nobody knows if we fake it you like to watch while we shake it i know we're making you thirsty you want us all in the worst way but you don't understand i don't need a man   me and my girls me and my girls me and my me and my me and my me and my girls me and my girls me and my girls no jodas nosotras me and my girls me and my girls   the night is dark but the moon is bright we're staring at this summer night tan skin looks damn good in white stripping down by the hollywood sign  pre and if we want it we take it if we need money we make it nobody knows if we fake it you like to watch while we shake it i know we're making you thirsty you want us all in the worst way but you don't understand i don't need a man   me and my girls me and my girls me and my me and my me and my me and my girls me and my girls me and my girls no jodas nosotras me and my girls me and my girls   i'm going home with who i came with and who i came with's not you i'm going home with who i came with and who i came with's not you i'm going home with who i came with and who i came with's not you i'm going home with who i came with and who i came with's me and my girls me and my girls you can look but don't touch i'm not here to hook up i'm just here to turn up tonight is just us     me and my girls me and my girls me and my girls no jodas nosotras me and my girls,2015.0,"['drop', 'desert', 'ride', 'outside', '95', 'never', 'felt', 'alive', 'got', 'chicas', 'side', 'pre', 'want', 'take', 'need', 'money', 'make', 'nobody', 'know', 'fake', 'like', 'watch', 'shake', 'were', 'making', 'thirsty', 'u', 'worst', 'way', 'understand', 'man', 'girl', 'jodas', 'nosotras', 'night', 'dark', 'moon', 'bright', 'staring', 'summer', 'tan', 'skin', 'look', 'damn', 'good', 'white', 'stripping', 'hollywood', 'sign', 'im', 'going', 'home', 'came', 'withs', 'touch', 'hook', 'turn', 'tonight']",0.087,0.857,0.056,Negative,0.087
Selena Gomez,Fun,Rare (Target Exclusive),2020-01-10,this is just what the doctor ordered yeah put a gold star on my disorder yeah we've talked around every corner if i'm lookin' at you and me we're on some kind of symmetry i'm a sensitive situation mmm you're a hot and cold combination oh we both know we got complications mmm if i'm lookin' at you and me we're on some kind of symmetry oh  pre i try not to bother not to bother you ah but my kind of trouble likes your trouble too ah   can't stop myself it's true i like the way you move uhhuh oh we got somethin' in this room can't make that up you may not be the one uhhuh but you look like fun ohohoh ah ohohoh you look like fun ooh fun ohohoh ah ohohoh   can we keep it on a first name basis ah we could overcrowd each other's spaces you get me higher than my medication take me to different places let's face it i'm gettin' impatient ah  pre i try not to bother not to bother you ah but my kind of trouble likes your trouble too ah   can't stop myself it's true i like the way you move uhhuh oh we got somethin' in this room can't make that up you may not be the one uhhuh but you look like fun mmm ow ohohoh ah ohohoh you look like fun ooh yeah ohohoh ah ohohoh   you look like you don't but you know how like a beautiful breakdown and it's just not right but you look like you don't but you know how make me wanna slow down and it's just not right that you look like   fun yeah ow ohohoh ah ohohoh you look like fun ooh fun ohohoh ah ohohoh you look like fun,2020.0,"['doctor', 'ordered', 'yeah', 'put', 'gold', 'star', 'disorder', 'weve', 'talked', 'around', 'every', 'corner', 'im', 'lookin', 'were', 'kind', 'symmetry', 'sensitive', 'situation', 'mmm', 'hot', 'cold', 'combination', 'oh', 'know', 'got', 'complication', 'pre', 'try', 'bother', 'ah', 'trouble', 'like', 'cant', 'stop', 'true', 'way', 'move', 'uhhuh', 'somethin', 'room', 'make', 'may', 'one', 'look', 'fun', 'ohohoh', 'ooh', 'keep', 'first', 'name', 'basis', 'could', 'overcrowd', 'others', 'space', 'get', 'higher', 'medication', 'take', 'different', 'place', 'let', 'face', 'gettin', 'impatient', 'ow', 'beautiful', 'breakdown', 'right', 'wanna', 'slow']",0.053,0.639,0.309,Positive,0.309
Selena Gomez,Camouflage,Revival,2015-10-09,deadend streets and boulevards you threw in the towel i broke your heart but there's a first time for everything who would've thought you'd feel so cold and all these memories seem so old to think you were my everything  pre remember when we'd talk all night but time ain't easy on us how can love die   i got so much shit to say but i can't help feeling like i'm camouflage fortress around my heart you were mine just yesterday now i have no idea who you are it's like you camouflage  post but it's good to see you here again i don't wanna say goodbye but it's about half past ten and i have to catch my ride   riding alone on the 405 and life's so fragile it's like i could cry if that's the last time i'd see you again but i'll never tell you just how i felt you might just not care and it might just not help what if the feelings just don't make no sense to you you  pre remember when we'd talk all night but time ain't easy on us how can love die   i got so much shit to say but i can't help feeling like i'm camouflage fortress around my heart you were mine just yesterday now i have no idea who you are it's like you camouflage  post but it's good to see you here again i don't wanna say goodbye but it's about half past ten and i have to catch my ride   i got so much shit to say but i can't help feeling like i'm camouflage fortress around my heart you were mine just yesterday now i have no idea who you are it's like you camouflage  post but it's good to see you here again i don't wanna say goodbye but it's about half past ten and i have to catch my ride,2015.0,"['deadend', 'street', 'boulevard', 'threw', 'towel', 'broke', 'heart', 'there', 'first', 'time', 'everything', 'wouldve', 'thought', 'feel', 'cold', 'memory', 'seem', 'old', 'think', 'pre', 'remember', 'wed', 'talk', 'night', 'aint', 'easy', 'u', 'love', 'die', 'got', 'much', 'shit', 'say', 'cant', 'help', 'feeling', 'like', 'im', 'camouflage', 'fortress', 'around', 'mine', 'yesterday', 'idea', 'post', 'good', 'see', 'wanna', 'goodbye', 'half', 'past', 'ten', 'catch', 'ride', 'riding', 'alone', '405', 'life', 'fragile', 'could', 'cry', 'thats', 'last', 'id', 'ill', 'never', 'tell', 'felt', 'might', 'care', 'make', 'sense']",0.24,0.699,0.061,Negative,0.24
Selena Gomez,Nobody,Revival,2015-10-09,no heart no hands no skin no touch can get me there nowhere enough to love me like you do to love me like you do no kiss no lips no feel no rush can you keep me high i swear no one can love me like you do can love me like you do no   nobody's gonna love me like you nobody uh nobody no uh nobody's gonna love me like you do like you ooh nobody's gonna love me like you nobody uh nobody no uh nobody's ever led me to the truth like you ooh  nobody's gonna love me like you nobody nobody ooh   no oxygen can barely breathe my darkest sin you've raised release and it's all because of you all because of you i don't know what it is but you've pulled me in no one compares could ever begin to love me like you do and i wouldn't want them to cause   nobody's gonna love me like you nobody uh nobody no uh nobody's gonna love me like you do like you ooh nobody's gonna love me like you nobody uh nobody no uh nobody's ever loved me to the truth like you ooh   nobody's gonna love me like you nobody uh nobody no uh nobody's gonna love me like you do like you ooh nobody's gonna love me like you nobody uh nobody no uh nobody's ever loved me to the truth like you ooh   i don't want nothing else not when i had the best i don't want nothing else because you showed me the best   nobody's gonna love me like you nobody uh nobody no uh nobody's gonna love me like you do like you ooh nobody's gonna love me like you nobody uh nobody no uh nobody's ever loved me to the truth like you ooh,2015.0,"['heart', 'hand', 'skin', 'touch', 'get', 'nowhere', 'enough', 'love', 'like', 'kiss', 'lip', 'feel', 'rush', 'keep', 'high', 'swear', 'one', 'nobody', 'gonna', 'uh', 'ooh', 'ever', 'led', 'truth', 'oxygen', 'barely', 'breathe', 'darkest', 'sin', 'raised', 'release', 'know', 'pulled', 'compare', 'could', 'begin', 'want', 'cause', 'loved', 'nothing', 'else', 'best', 'showed']",0.255,0.497,0.248,Negative,0.255
Selena Gomez,Stained,Unreleased Songs,2017-07-13,you were the one the one that i could run to you were the one the one that i would beg for no and you were the one that made me believe that i could be better yeah you were the one the one that i would run to   now i'm stained by you like a coffee ring upon this table i'm unstable i am stained by you like a goddamn soldier that just can't forget the battle i am stained by you like a coffee ring upon this table i'm unstable i am stained by you by you by you ohoh   you had a way of making me feel special yeah then take it away and say i wasn't special no and now it's messed up that bad kind of love is the only thing that makes me better yeah you had your way i'm trying to pull myself together   'cause now i'm stained by you like a coffee ring upon this table i'm unstable i am stained by you like a goddamn soldier that just can't forget the battle i am stained by you like a coffee ring upon this table i'm unstable i am stained by you by you by you ohoh   oh it should be easy to let you go but i love you and i hate that you know it should be easy to let you go but i love you and i hate that you know   now i'm stained by you like a coffee ring upon this table i'm unstable i am stained by you like a goddamn soldier that just can't forget the battle i am stained by you like a coffee ring upon this table i'm unstable i am stained by you by you by you ohoh,2017.0,"['one', 'could', 'run', 'would', 'beg', 'made', 'believe', 'better', 'yeah', 'im', 'stained', 'like', 'coffee', 'ring', 'upon', 'table', 'unstable', 'goddamn', 'soldier', 'cant', 'forget', 'battle', 'ohoh', 'way', 'making', 'feel', 'special', 'take', 'away', 'say', 'messed', 'bad', 'kind', 'love', 'thing', 'make', 'trying', 'pull', 'together', 'cause', 'oh', 'easy', 'let', 'go', 'hate', 'know']",0.119,0.687,0.193,Positive,0.193
Selena Gomez,Me & The Rhythm,Revival,2015-10-02,produced by matt man  da robin written by julia michaels justin tranter matt man da robin  selena gomez   ooh the rhythm takes you over takes you to a different place a different space ooh the smoke is getting closer i can feel our young blood race through cityscapes  pre and everybody wants to be touched everybody wants to get some but don't you play a song about love when i move my body i don't have to talk about none let the chemicals do its stuff 'til the energy is too much   yeah all i need is the rhythm me and the rhythm nothing between yeah the rhythm me and the rhythm and i know i know i know i can't fight it i won't i won't i won't deny it oh no oh no oh no i'd be lying if i said i didn't need yeah the rhythm me and the rhythm   ooh i start to feel it now feeling like i'm truly free i'm free in me ooh the heat's a common ground no matter what's your history be free with me oh  pre and everybody wants to be touched everybody wants to get some but don't you play a song about love when i move my body i don't have to talk about none let the chemicals do its stuff 'til the energy is too much   yeah all i need is the rhythm me and the rhythm nothing between yeah the rhythm me and the rhythm and i know i know i know i can't fight it i won't i won't i won't deny it oh no oh no oh no i'd be lying if i said i didn't need yeah the rhythm me and the rhythm   if you feel like you're the spark then come out of the dark if you feel like you're the spark then come out of the dark if you feel like you're the spark then come out of the dark if you feel like you're the spark then come out of the dark   yeah all i need is the rhythm me and the rhythm nothing between yeah the rhythm me and the rhythm and i know i know i know i can't fight it i won't i won't i won't deny it oh no oh no oh no i'd be lying if i said i didn't need yeah the rhythm me and the rhythm,2015.0,"['produced', 'matt', 'man', 'da', 'robin', 'written', 'julia', 'michael', 'justin', 'tranter', 'selena', 'gomez', 'ooh', 'rhythm', 'take', 'different', 'place', 'space', 'smoke', 'getting', 'closer', 'feel', 'young', 'blood', 'race', 'cityscape', 'pre', 'everybody', 'want', 'touched', 'get', 'play', 'song', 'love', 'move', 'body', 'talk', 'none', 'let', 'chemical', 'stuff', 'til', 'energy', 'much', 'yeah', 'need', 'nothing', 'know', 'cant', 'fight', 'deny', 'oh', 'id', 'lying', 'said', 'start', 'feeling', 'like', 'im', 'truly', 'free', 'heat', 'common', 'ground', 'matter', 'whats', 'history', 'spark', 'come', 'dark']",0.102,0.678,0.22,Positive,0.22
Selena Gomez,Love Will Remember,Stars Dance,2013-07-19,spoken  hey babe it's me umm i just wanted to call and tell you that i love you so so so so much i just wanted to let you know that you are my princess you are worthy of all of the love in the world you are the love of my life   now's all we got and time can't be bought i know it inside my heart forever will forever be ours even if we try to forget love will remember you said you loved me i said i loved you back what happened to that what happened to that all your promises and all them plans we had what happened to that what happened to that  pre boom gone yeah we move on even if we try to forget   love will remember you and love will remember me i know it inside my heart forever will forever be ours even if we try to forget love will remember love will remember love will remember love will remember love will remember   the trips we dreamed of taking the tacks left on the map what happened to that what happened to that when all you had was nothing and all we did was laugh what happened what happened what happened to that  pre boom gone yeah we move on even if we try to forget   love will remember you and love will remember me i know it inside my heart forever will forever be ours even if we try to forget love will remember love will remember love will remember love will remember love will remember love will remember love will remember love will remember love will remember   break down the walls let heaven in somewhere in forever we'll dance again we used to be inseparable i used to think that i was irreplaceable we lit the whole world up before we blew it up i still don't know just how we screwed it up forever forever forever   love will remember you and love will remember me i know it inside my heart forever will forever be ours even if we try to forget love will remember love will remember love will remember love will remember love will remember love will remember love will remember love will remember love will remember,2013.0,"['spoken', 'hey', 'babe', 'umm', 'wanted', 'call', 'tell', 'love', 'much', 'let', 'know', 'princess', 'worthy', 'world', 'life', 'now', 'got', 'time', 'cant', 'bought', 'inside', 'heart', 'forever', 'even', 'try', 'forget', 'remember', 'said', 'loved', 'back', 'happened', 'promise', 'plan', 'pre', 'boom', 'gone', 'yeah', 'move', 'trip', 'dreamed', 'taking', 'tack', 'left', 'map', 'nothing', 'laugh', 'break', 'wall', 'heaven', 'somewhere', 'well', 'dance', 'used', 'inseparable', 'think', 'irreplaceable', 'lit', 'whole', 'blew', 'still', 'screwed']",0.029,0.644,0.327,Positive,0.327
Selena Gomez,Rise,Revival,2015-10-09,you can stand beside the madness like a falling tear you can hold onto the sadness like a souvenir or you can close your eyes and see your life like the air  you can tap into the strength you never knew you had you can breathe into your faith no matter where youre at just close your eyes and change your life like the air   like the air you can rise from the rubble with your mind you can hover you can rise like the tide like the heat it in the summer yes i know there are those who will wanna bring you down but you can rise with your mind and make your higher power proud like the air you can rise rise   the earth can pull you down with all its gravity and the measure of your worth is sometimes hard to see so just hold on when the night is done like the sun   like the air you can rise from the rubble with your mind you can hover you can rise like the tide like the heat it in the summer yes i know there are those who will wanna bring you down but you can rise with your mind and make your higher power proud like the air you can rise rise   so even when your bones feel like weights and its hard to lift the smile on your perfect face you can still find a peaceful place close your eyes until you're floating up in outer space itll be alright theyre just jealous of your highs so they can knock you down but   like the air you can rise from the rubble with your mind you can hover you can rise like the tide like the heat it in the summer yes i know there are those who will wanna bring you down but you can rise with your mind and make your higher power proud like the air you can rise rise,2015.0,"['stand', 'beside', 'madness', 'like', 'falling', 'tear', 'hold', 'onto', 'sadness', 'souvenir', 'close', 'eye', 'see', 'life', 'air', 'tap', 'strength', 'never', 'knew', 'breathe', 'faith', 'matter', 'youre', 'change', 'rise', 'rubble', 'mind', 'hover', 'tide', 'heat', 'summer', 'yes', 'know', 'wanna', 'bring', 'make', 'higher', 'power', 'proud', 'earth', 'pull', 'gravity', 'measure', 'worth', 'sometimes', 'hard', 'night', 'done', 'sun', 'even', 'bone', 'feel', 'weight', 'lift', 'smile', 'perfect', 'face', 'still', 'find', 'peaceful', 'place', 'floating', 'outer', 'space', 'itll', 'alright', 'theyre', 'jealous', 'high', 'knock']",0.036,0.731,0.233,Positive,0.233
