Artist,Title,Album,Date,Lyric,Year,words,negative,neutral,positive,dominant_sentiment,dominant_sentiment_score
Katy Perry,"They ask you how you are, and you just have to say you’re fine",,,you know sometimes you can be blinded by your extreme emotions i definitely was looking for answers during that time when i wrote that song and yeah i was depressed and sad and there were thoughts but there were never actions thankfully but i wanted to share that side of my story because i know there are so many other people out there that have gone through things like that and you always feel like youre the only one going through that you walk out the door and you see someone you know and they ask you how you are and you just have to say youre fine when youre not really fine but you just cant get into it because they would never understand well then comes along a song that speaks to you that makes you feel like gosh i can get through this if she can get through this i can get through this',,"['know', 'sometimes', 'blinded', 'extreme', 'emotion', 'definitely', 'looking', 'answer', 'time', 'wrote', 'song', 'yeah', 'depressed', 'sad', 'thought', 'never', 'action', 'thankfully', 'wanted', 'share', 'side', 'story', 'many', 'people', 'gone', 'thing', 'like', 'always', 'feel', 'youre', 'one', 'going', 'walk', 'door', 'see', 'someone', 'ask', 'say', 'fine', 'really', 'cant', 'get', 'would', 'understand', 'well', 'come', 'along', 'speaks', 'make', 'gosh', 'this']",0.056,0.821,0.122,Positive,0.122
Katy Perry,Power,Witness,2017-06-09,i was fine before i met you truth is that i lost myself inside you it is not fair to put all that on you but you took control of a vulnerable soul yeah i am my mothers daughter and there are so many things i love about her but i have i have to break the cycle so i can sit first at the dinner table   you can't clip my wings can't wilt my flowers stole my time but i'll make up the hours 'cause i'm a goddess and you know it some respect you better show it i'm done with you siphoning my power power   hell hath no fury like a woman reborn and now i'm burning like a blue flame once more but don't mistake my warmth for weakness don't bite the hand that feeds or you'll you'll never eat nooh   you can't clip my wings can't wilt my flowers stole my time but i'll make up the hours 'cause i'm a goddess and you know it some respect you better show it i'm done with you siphoning my power power hey   and now i'm taking it back electric as fuck c'mon you can't quiet this thunder no noohoh yeah i'm taking it back lit all the way up even in the dark i glow i glow i glow   you can't clip my wings can't wilt my flowers stole my time but i'll make up the hours oh 'cause i'm a goddess and you know it some respect you better show it i'm done with you siphoning my power power,2017.0,"['fine', 'met', 'truth', 'lost', 'inside', 'fair', 'put', 'took', 'control', 'vulnerable', 'soul', 'yeah', 'mother', 'daughter', 'many', 'thing', 'love', 'break', 'cycle', 'sit', 'first', 'dinner', 'table', 'cant', 'clip', 'wing', 'wilt', 'flower', 'stole', 'time', 'ill', 'make', 'hour', 'cause', 'im', 'goddess', 'know', 'respect', 'better', 'show', 'done', 'siphoning', 'power', 'hell', 'hath', 'fury', 'like', 'woman', 'reborn', 'burning', 'blue', 'flame', 'mistake', 'warmth', 'weakness', 'bite', 'hand', 'feed', 'never', 'eat', 'nooh', 'hey', 'taking', 'back', 'electric', 'fuck', 'cmon', 'quiet', 'thunder', 'noohoh', 'lit', 'way', 'even', 'dark', 'glow', 'oh']",0.123,0.72,0.157,Positive,0.157
Katy Perry,Thinking of You,Fingerprints [Shelved],2008-06-17,comparisons are easily done once you've had a taste of perfection like an apple hanging from a tree i picked the ripest one i still got the seed  pre  you said move on where do i go i guess second best is all i will know   'cause when i'm with him i am thinking of you thinking of you thinking of you thinking of you what you would do if you were the one who was spending the night spending the night spending the night oh i wish that i was looking into your eyes   you're like an indian summer in the middle of winter like a hard candy with a surprise center how do i get better once i've had the best you said there's tons of fish in the water so the waters i will test  pre  he kissed my lips i taste your mouth i taste your mouth oh he pulled me in i was disgusted with myself   'cause when i'm with him i am thinking of you thinking of you thinking of you thinking of you what you would do if you were the one who was spending the night spending the night spending the night oh i wish that i was looking into your   the best and yes i do regret how i could let myself let you go now now the lesson's learned i touched it i was burned oh i think you should know   'cause when i'm with him i am thinking of you thinking of you thinking of you thinking of you oh what you would do if you were the one who was spending the night spending the night spending the night oh i wish that i was looking into your your eyes looking into your eyes looking into your eyes oh won't you walk through and bust in the door and take me away oh no more mistakes   'cause in your eyes i'd like to stay stay,2008.0,"['comparison', 'easily', 'done', 'taste', 'perfection', 'like', 'apple', 'hanging', 'tree', 'picked', 'ripest', 'one', 'still', 'got', 'seed', 'pre', 'said', 'move', 'go', 'guess', 'second', 'best', 'know', 'cause', 'im', 'thinking', 'would', 'spending', 'night', 'oh', 'wish', 'looking', 'eye', 'indian', 'summer', 'middle', 'winter', 'hard', 'candy', 'surprise', 'center', 'get', 'better', 'ive', 'there', 'ton', 'fish', 'water', 'test', 'kissed', 'lip', 'mouth', 'pulled', 'disgusted', 'yes', 'regret', 'could', 'let', 'lesson', 'learned', 'touched', 'burned', 'think', 'walk', 'bust', 'door', 'take', 'away', 'mistake', 'id', 'stay']",0.037,0.823,0.139,Positive,0.139
Katy Perry,Cry About It Later,Smile (Fan Edition),2020-08-28,i'll cry about it later i'll cry about it later tonight i'm havin' fun tonight i'm havin' fun i'll cry about it later i'll cry about it later tonight i'm gettin' some tonight i'm gettin' something brand new   i know tomorrow i'll be love hungover but i'm ready for a shameless summer champagne on ice only makes you stronger  pre pourin' it pourin' it pourin' it nonstop ah drinkin' it drinkin' it drinkin' it all up ah body to body i almost forgot you're not him you're not her   i'll cry about it later i'll cry about it later tonight i'm havin' fun tonight i'm havin' fun i'll cry about it later i'll cry about it later tonight i'm gettin' some tonight i'm gettin' something brand new   i think i'm ready to be someone's new muse i think i'm ready for a brand new tattoo give me it i'm gonna fake it 'til it makes me feel good  pre pourin' it pourin' it pourin' it nonstop one more ah ooh drinkin' it drinkin' it drinkin' it all up ah ooh body to body i almost forgot you're not him you're not her yeah   i'll cry about it later i'll cry about it later tonight i'm havin' fun tonight i'm havin' fun i'll cry about it later i'll cry about it later tonight i'm gettin' some tonight i'm gettin' some i'll cry about it later i'll cry about it later tonight i'm havin' fun tonight i'm havin' fun i'll cry about it later i'll cry about it later tonight i'm gettin' some tonight i'm gettin' something brand new   ooh i know tomorrow i'll be love hungover ooh and it's half past three past three and i got angel wings wings but a devil's grin and only one can win no no no no   i'll cry about it later i'll cry about it later tonight i'm havin' fun tonight i'm havin' fun i'll cry about it later i'll cry about it later tonight i'm gettin' some tonight i'm gettin' some ooh ooh i'll cry about it later i'll cry about it later tonight i'm havin' fun tonight i'm havin' fun ooh i'll cry about it later i'll cry about it later i'll cry about it later tonight i'm gettin' some tonight i'm gettin' something brand new,2020.0,"['ill', 'cry', 'later', 'tonight', 'im', 'havin', 'fun', 'gettin', 'something', 'brand', 'new', 'know', 'tomorrow', 'love', 'hungover', 'ready', 'shameless', 'summer', 'champagne', 'ice', 'make', 'stronger', 'pre', 'pourin', 'nonstop', 'ah', 'drinkin', 'body', 'almost', 'forgot', 'think', 'someone', 'muse', 'tattoo', 'give', 'gonna', 'fake', 'til', 'feel', 'good', 'one', 'ooh', 'yeah', 'half', 'past', 'three', 'got', 'angel', 'wing', 'devil', 'grin', 'win']",0.223,0.614,0.163,Negative,0.223
Katy Perry,Déjà Vu,Witness,2017-06-09,i live off the echoes of your i love you's but i still feel the blows from all of your don't want to's yeah when you're drunk you say im the one then you wake up you suck my hope up in a vacuum   'cause every day's the same definition of insane i think we're running on a loop déjà vu so tell me something new figure out the rubik's cube i think we're running on a loop déjà vu   your words are like chinese water torture and there's no finish line always one more corner yeah they slither like a centipede why do you keep me at the end of a rope that keeps getting shorter   'cause every day's the same definition of insane i think we're running on a loop déjà vu so tell me something new figure out the rubik's cube i think we're running on a loop déjà vu      'cause every day's the same definition of insane i think we're running on a loop déjà vu so tell me something new something new figure out the rubik's cube i think we're running on a loop déjà vu déjà déjà déjà vu 'cause every days the same every day's the same definition of insane definition of insane i think we're running on a loop déjà vu déjà déjà déjà vu   déjà vu,2017.0,"['live', 'echo', 'love', 'yous', 'still', 'feel', 'blow', 'want', 'tos', 'yeah', 'drunk', 'say', 'im', 'one', 'wake', 'suck', 'hope', 'vacuum', 'cause', 'every', 'day', 'definition', 'insane', 'think', 'were', 'running', 'loop', 'déjà', 'vu', 'tell', 'something', 'new', 'figure', 'rubiks', 'cube', 'word', 'like', 'chinese', 'water', 'torture', 'there', 'finish', 'line', 'always', 'corner', 'slither', 'centipede', 'keep', 'end', 'rope', 'getting', 'shorter']",0.161,0.785,0.054,Negative,0.161
Katy Perry,Roulette,Witness,2017-06-09,i'm uptight playing by the rules in this game of life 65 days on the grind something's stirring i might need to unwind then there's you texting me a little bubble of trouble i've tried to ignore these thoughts that rumble i think i'm bored of being so careful  pre big city lights got me flirting with fire tonight i'ma let my hair down have a few rounds and just let go   like roulette oohooh wanna close my eyes and roll it with you like roulette oohooh wanna lose control and forget with you like roulette ahahahah let's roll it ahahahah   they say everything in moderation and sometimes you got to give in to temptation so i drop a pin to my location let's roll the dice  pre big city lights got me flirting with fire tonight i'ma let my hair down have a few rounds and just let go   like roulette oohooh wanna close my eyes and roll it with you like roulette oohooh wanna lose control and forget with you oh like roulette ahahahah let's roll it ahahahah like roulette ahahahah let's roll it ahahahah   so tonight we test limits test limits take the safety off for a minute for a minute 'cause my love's a bullet with your name written on it just load it and spin it   like roulette oohooh wanna close my eyes and roll it with you close my eyes with you like roulette oohooh wanna lose control and forget with you lose control lose control like roulette ahahahah let's roll it ahahahah let's roll it like roulette ahahahah like roulette wanna close my eyes and roll it with you like roulette,2017.0,"['im', 'uptight', 'playing', 'rule', 'game', 'life', '65', 'day', 'grind', 'somethings', 'stirring', 'might', 'need', 'unwind', 'there', 'texting', 'little', 'bubble', 'trouble', 'ive', 'tried', 'ignore', 'thought', 'rumble', 'think', 'bored', 'careful', 'pre', 'big', 'city', 'light', 'got', 'flirting', 'fire', 'tonight', 'ima', 'let', 'hair', 'round', 'go', 'like', 'roulette', 'oohooh', 'wanna', 'close', 'eye', 'roll', 'lose', 'control', 'forget', 'ahahahah', 'say', 'everything', 'moderation', 'sometimes', 'give', 'temptation', 'drop', 'pin', 'location', 'dice', 'oh', 'test', 'limit', 'take', 'safety', 'minute', 'cause', 'love', 'bullet', 'name', 'written', 'load', 'spin']",0.116,0.748,0.136,Positive,0.136
Katy Perry,Peacock,Teenage Dream,2010-08-24,refrain i wanna see your peacockcockcock your peacockcock your peacockcockcock your peacock i wanna see your peacockcockcock your peacockcock your peacockcockcock your peacock   word on the street you got somethin' to show me me magical colorful mr mystery i'm intrigued for a peek heard it's fascinating c'mon baby let me see what you hiding underneath what's up your sleeve such a tease wanna see the show in d a movie heard it's beautiful be the judge and my girls gonna take a vote c'mon baby let me see what you hiding underneath  pre i want the jawdropping eyepopping headturning bodyshocking ohohayo ohoh ayo i want my heart throbbing ground shaking show stopping amazing ohohayo ohoh ayo   are you brave enough to let me see your peacock don't be a chicken boy stop acting like a biotch i'ma peace out if you don't give me the payoff c'mon baby let me see what you hiding underneath are you brave enough to let me see your peacock whatcha waiting for it's time for you to show it off don't be a shy kind of guy i bet it's beautiful c'mon baby let me see what you hiding underneath  refrain i wanna see your peacockcockcock your peacockcock your peacockcockcock your peacock i wanna see your peacockcockcock your peacockcock your peacockcockcock your peacock i wanna see your   skip the talk heard it all time to walk the walk break me off if you bad show me who's the boss need some goose to get loose come on take a shot c'mon baby let me see what you hiding underneath  pre i want the jawdropping eyepopping headturning bodyshocking ohayo ohoh ayo i want my heart throbbing ground shaking show stopping amazing ohayo ohoh ayo   are you brave enough to let me see your peacock don't be a chicken boy stop acting like a biotch i'ma peace out if you don't give me the payoff c'mon baby let me see what you hiding underneath are you brave enough to let me see your peacock whatcha waiting for it's time for you to show it off don't be a shy kind of guy i bet it's beautiful c'mon baby let me see what you hiding underneath  refrain i wanna see your peacockcockcock your peacockcock your peacockcockcock your peacockcock   oh my god no exaggeration boy all this time was worth the waiting i just shed a tear i am so unprepared you got the finest architecture end of the rainbowlooking treasure such a sight to see and it's all for me   are you brave enough to let me see your peacock don't be a chicken boy stop acting like a biotch i'ma peace out if you don't give me the payoff c'mon baby let me see what you hiding underneath ohoh are you brave enough to let me see your peacock ohohoh whatcha waiting for it's time for you to show it off ohohoh don't be a shy kind of guy i bet it's beautiful c'mon baby let me see  refrain i wanna see your peacockcockcock your peacockcock i wanna see your your peacockcockcock your peacock ooh i wanna see your i wanna see your peacockcockcock your peacockcock i wanna see your c'mon baby let me see what you hiding underneath,2010.0,"['refrain', 'wanna', 'see', 'peacockcockcock', 'peacockcock', 'peacock', 'word', 'street', 'got', 'somethin', 'show', 'magical', 'colorful', 'mr', 'mystery', 'im', 'intrigued', 'peek', 'heard', 'fascinating', 'cmon', 'baby', 'let', 'hiding', 'underneath', 'whats', 'sleeve', 'tease', 'movie', 'beautiful', 'judge', 'girl', 'gonna', 'take', 'vote', 'pre', 'want', 'jawdropping', 'eyepopping', 'headturning', 'bodyshocking', 'ohohayo', 'ohoh', 'ayo', 'heart', 'throbbing', 'ground', 'shaking', 'stopping', 'amazing', 'brave', 'enough', 'chicken', 'boy', 'stop', 'acting', 'like', 'biotch', 'ima', 'peace', 'give', 'payoff', 'whatcha', 'waiting', 'time', 'shy', 'kind', 'guy', 'bet', 'skip', 'talk', 'walk', 'break', 'bad', 'who', 'bos', 'need', 'goose', 'get', 'loose', 'come', 'shot', 'ohayo', 'oh', 'god', 'exaggeration', 'worth', 'shed', 'tear', 'unprepared', 'finest', 'architecture', 'end', 'rainbowlooking', 'treasure', 'sight', 'ohohoh', 'ooh']",0.074,0.785,0.14,Positive,0.14
Katy Perry,Miss You More,Witness,2017-06-09,saw your picture on accident your face has changed the lines are sinking in i pressed play i should haven't congratulations but do you ever wonder what we could have been i wonder what we could have been  pre  but your mind plays tricks with distance always makes things feel so unfinished   i miss you more than i loved you i do i miss you more than i loved you i wonder what we could have been i miss you more than i loved you i do i miss you more than i loved you i wonder what we could have been   i saw a balloon floating away i thought did someone let go or did they lose it so strange you know all my secrets please keep them safe and darling you know that i'll do the same you know that i'll do the same  pre  though we're no longer in existence baby you'll always be in my orbit   i miss you more than i loved you i do i miss you more than i loved you i wonder what we could have been i miss you more than i loved you oh i do i miss you more than i loved you   we were a match but not a fit we were a dream unrealistic we didn't lose we didn't win sometimes i wonder what we could have been oh   i miss you more than i loved you oh i do i miss you more than i loved you i wonder what we could have been i miss you more than i loved you though we're no longer in existence oh i do i miss you more than i loved you you'll always be in my orbit   ohhohohoh you'll always be in my orbit noohohohoh you'll always be in my orbit,2017.0,"['saw', 'picture', 'accident', 'face', 'changed', 'line', 'sinking', 'pressed', 'play', 'congratulation', 'ever', 'wonder', 'could', 'pre', 'mind', 'trick', 'distance', 'always', 'make', 'thing', 'feel', 'unfinished', 'miss', 'loved', 'balloon', 'floating', 'away', 'thought', 'someone', 'let', 'go', 'lose', 'strange', 'know', 'secret', 'please', 'keep', 'safe', 'darling', 'ill', 'though', 'were', 'longer', 'existence', 'baby', 'orbit', 'oh', 'match', 'fit', 'dream', 'unrealistic', 'win', 'sometimes', 'ohhohohoh', 'noohohohoh']",0.154,0.604,0.242,Positive,0.242
Katy Perry,Save as Draft,Witness,2017-06-09,i remember when you used to be my every other thought but now my calendar's so full it's easier to move on sometimes i swear i pass your suv on sunset boulevard i don't fuck with change but lately i've been flipping coins a lot   i struggle i juggle i could just throw a line to you but i should let sleeping dogs lie 'cause i know better baby i write it erase it repeat it but what good will it do to reopen the wound so i take a deep breath and i save as draft   you don't have to subtweet me my number's always been the same but all's been said and done will we ever really close this case yeah i will always be here for you but i could no longer stay still my body goes in shock every time i hear your name   i struggle i juggle i could just throw a line to you but i should let sleeping dogs lie 'cause i know better baby i write it erase it repeat it but what good will it do to reopen the wound so i take a deep breath and i save as draft   i've heard you've done some changing i've been rearranging wish that i could know but i just don't know never get that time back fear we'd fall in old traps why can't we just let go staring at a fork in the fucking road   i struggle i juggle i could just throw a line to you but i should let sleeping dogs lie dogs lie 'cause i know better baby i write it erase it repeat it but what good will it do to reopen the wound so i take a deep breath and i save as draft,2017.0,"['remember', 'used', 'every', 'thought', 'calendar', 'full', 'easier', 'move', 'sometimes', 'swear', 'pas', 'suv', 'sunset', 'boulevard', 'fuck', 'change', 'lately', 'ive', 'flipping', 'coin', 'lot', 'struggle', 'juggle', 'could', 'throw', 'line', 'let', 'sleeping', 'dog', 'lie', 'cause', 'know', 'better', 'baby', 'write', 'erase', 'repeat', 'good', 'reopen', 'wound', 'take', 'deep', 'breath', 'save', 'draft', 'subtweet', 'number', 'always', 'alls', 'said', 'done', 'ever', 'really', 'close', 'case', 'yeah', 'longer', 'stay', 'still', 'body', 'go', 'shock', 'time', 'hear', 'name', 'heard', 'changing', 'rearranging', 'wish', 'never', 'get', 'back', 'fear', 'wed', 'fall', 'old', 'trap', 'cant', 'staring', 'fork', 'fucking', 'road']",0.071,0.767,0.162,Positive,0.162
Katy Perry,By the Grace of God,PRISM,2013-10-18,was 7 surviving my return of saturn a long vacation didn't sound so bad was full of secrets locked up tight like iron mountain running on empty so out of gas  pre  thought i wasnt enough found i wasnt so tough laying on the bathroom floor we were living on a fault line and i felt the fault was all mine couldnt take it anymore   by the grace of god there was no other way i picked myself back up i knew i had to stay i put one foot in front of the other and i looked in the mirror and decided to stay wasn't gonna let love take me out that way   i thank my sister for keeping my head above the water when the truth was like swallowing sand now every morning there is no more mourning oh i can finally see myself again  pre  i know i am enough possible to be loved it was not about me now i have to rise above let the unicall the bluff yeah the truth will set you free   by the grace of god there was no other way i picked myself back up i knew i had to stay i put one foot in front of the other and i looked in the mirror and decided to stay wasn't gonna let love take me out   oh that way no that way no not in the name of love in the name of love that way no that way no i am not giving up  breakdown by the grace of god i picked myself back up i put one foot in front of the other and i looked in the mirror looked in the mirror looked in the mirror looked in the mirror   by the grace of god by the grace of god there was no other way i picked myself back up picked myself back up i knew i had to stay i put one foot in front of the other and i in front of the other looked in the mirror and decided to stay wasn't gonna let love take me out that way  produced by katy perry and greg wells,2013.0,"['7', 'surviving', 'return', 'saturn', 'long', 'vacation', 'sound', 'bad', 'full', 'secret', 'locked', 'tight', 'like', 'iron', 'mountain', 'running', 'empty', 'gas', 'pre', 'thought', 'wasnt', 'enough', 'found', 'tough', 'laying', 'bathroom', 'floor', 'living', 'fault', 'line', 'felt', 'mine', 'couldnt', 'take', 'anymore', 'grace', 'god', 'way', 'picked', 'back', 'knew', 'stay', 'put', 'one', 'foot', 'front', 'looked', 'mirror', 'decided', 'gonna', 'let', 'love', 'thank', 'sister', 'keeping', 'head', 'water', 'truth', 'swallowing', 'sand', 'every', 'morning', 'mourning', 'oh', 'finally', 'see', 'know', 'possible', 'loved', 'rise', 'unicall', 'bluff', 'yeah', 'set', 'free', 'name', 'giving', 'breakdown', 'produced', 'katy', 'perry', 'greg', 'well']",0.129,0.74,0.131,Positive,0.131
Katy Perry,Tsunami,Witness,2017-06-09,please don't tiptoe come close let's flow anchor in me and get lost at sea the world's your oyster and i am the pearl open waters sink into me slowly   so baby come and take a swim with me make me ripple 'til i'm wavy don't be scared to dive in deep and start a tsunami tsunami   don't fight just ride the rhythm of the tide we swirl we spin salted sunkissed skin we float together whatever weather embrace the breeze and sail away smoothly   so baby come and take a swim with me make me ripple 'til i'm wavy don't be scared to dive in deep and start a tsunami tsunami   oh you're waking up an ocean of emotion that my body can't hide can't hide tsunami ohohohoh now you're soaked in my devotion 'cause you opened up a paradise inside tsunami ohohohohohoh tsunami   so baby come and take a swim with me take a swim with me make me ripple 'til i'm wavy make me ripple baby don't be scared to dive in deep don't be scared to and start a tsunami tsunami,2017.0,"['please', 'tiptoe', 'come', 'close', 'let', 'flow', 'anchor', 'get', 'lost', 'sea', 'world', 'oyster', 'pearl', 'open', 'water', 'sink', 'slowly', 'baby', 'take', 'swim', 'make', 'ripple', 'til', 'im', 'wavy', 'scared', 'dive', 'deep', 'start', 'tsunami', 'fight', 'ride', 'rhythm', 'tide', 'swirl', 'spin', 'salted', 'sunkissed', 'skin', 'float', 'together', 'whatever', 'weather', 'embrace', 'breeze', 'sail', 'away', 'smoothly', 'oh', 'waking', 'ocean', 'emotion', 'body', 'cant', 'hide', 'ohohohoh', 'soaked', 'devotion', 'cause', 'opened', 'paradise', 'inside', 'ohohohohohoh']",0.012,0.85,0.138,Positive,0.138
Katy Perry,Not the End of the World,Smile (Fan Edition),2020-08-28,it's not the end of the world no not the end of the world throw on your fancy attire fears in the fire dont lose hope it's no funeral we're attending actually just the beginning throw on your fancy attire fears in the fire dont lose hope it's not the end of the no not the end of the world   you can catch a star if the sky is falling down there's a golden lining up in every single cloud you can take a frown turn it all the way around all the way around all the all the way around a fortune teller told me the power's in your mind you might see a cliff but i see a way to fly flipping off the flop now i just enjoy the ride just enjoy the ride yeah i just enjoy the ride  pre na na na na what a time na na na na to be alive don't say goodbye   it's not the end of the world no not the end of the world throw on your fancy attire fears in the fire don't lose hope it's no funeral were attending actually just the beginning throw on your fancy attire fears in the fire dont lose hope it's not the end of the no not the end of the world   you can make a wish even on a satellite on a plastic lash or anything you like you can tame the dragon if youre not afraid to fight not afraid to fight no i'm not afraid  pre na na na na what a time na na na na to be alive don't say goodbye don't say goodbye   its not the end of the world no not the end of the world throw on your fancy attire fears in the fire don't lose hope it's no funeral we're attending actually just the beginning throw on your fancy attire fears in the fire don't lose hope   na na na na na na na na don't say goodbye don't say goodbye na na na na na na na na don't say goodbye,2020.0,"['end', 'world', 'throw', 'fancy', 'attire', 'fear', 'fire', 'dont', 'lose', 'hope', 'funeral', 'were', 'attending', 'actually', 'beginning', 'catch', 'star', 'sky', 'falling', 'there', 'golden', 'lining', 'every', 'single', 'cloud', 'take', 'frown', 'turn', 'way', 'around', 'fortune', 'teller', 'told', 'power', 'mind', 'might', 'see', 'cliff', 'fly', 'flipping', 'flop', 'enjoy', 'ride', 'yeah', 'pre', 'na', 'time', 'alive', 'say', 'goodbye', 'make', 'wish', 'even', 'satellite', 'plastic', 'lash', 'anything', 'like', 'tame', 'dragon', 'youre', 'afraid', 'fight', 'im']",0.201,0.682,0.118,Negative,0.201
Katy Perry,Pendulum,Witness,2017-06-09,you got patina ain't so green nah you earned this spot got your receipts yeah funny gotta add addendums to your dreams still you never sleep no you never sleep ah oh you learned to dance to bob and weave yeah to let that water roll off easy yeah you grew yourself above the weeds taller than the trees oh  pre so don't try and reinvent your wheel 'cause you're too original baby just stay classic ain't broke ain't broke don't fix it your highs your lows just ride it   it's a pendulum it all comes back around it's a pendulum it's a pendulum life's a pendulum it'll all come back around it's a pendulum it all comes back it all comes back   so just take those punches on the chin yeah don't fight the changes in the wind no no 'cause you'll find your way home oh if you find a way to let go just let go  pre don't try and reinvent your wheel your wheel 'cause you're too original original baby just stay classic ain't broke ain't broke don't fix it your highs your lows just ride it   it's a pendulum it all comes back around pendulum it's a pendulum all comes back around it's a pendulum life's a pendulum it'll all come back around it's a pendulum it all comes back it all comes back around   and there is no need to worry the pages keep on turning and it goes on and on comes all the way around there is no need to hurry if there's a fire burning 'cause it goes on and on comes all the way around all the way around hey around oh all the way around c'mon ain't broke ain't broke don't fix it your highs your lows just ride it   it's a pendulum it all comes back around ohoh it's a pendulum it's a pendulum life is life is life's a pendulum it'll all come back around hey it's a pendulum it all comes back it all comes back it's a pendulum it all comes back around ohoh it's a pendulum all comes back around it's a pendulum life's a pendulum it'll all come back around pendulum it's a pendulum it all comes back it all comes back,2017.0,"['got', 'patina', 'aint', 'green', 'nah', 'earned', 'spot', 'receipt', 'yeah', 'funny', 'gotta', 'add', 'addendum', 'dream', 'still', 'never', 'sleep', 'ah', 'oh', 'learned', 'dance', 'bob', 'weave', 'let', 'water', 'roll', 'easy', 'grew', 'weed', 'taller', 'tree', 'pre', 'try', 'reinvent', 'wheel', 'cause', 'original', 'baby', 'stay', 'classic', 'broke', 'fix', 'high', 'low', 'ride', 'pendulum', 'come', 'back', 'around', 'life', 'itll', 'take', 'punch', 'chin', 'fight', 'change', 'wind', 'find', 'way', 'home', 'go', 'need', 'worry', 'page', 'keep', 'turning', 'hurry', 'there', 'fire', 'burning', 'hey', 'cmon', 'ohoh']",0.027,0.841,0.131,Positive,0.131
Katy Perry,Legendary Lovers,PRISM,2013-10-18,under a silver moon tropical temperature i feel my lotus bloom come closer i want your energy i want your aura you are my destiny my mantra  pre i never knew i could see something so clearly looking through my third eye never knew karma could be so rewarding and bring me to your light maybe this is the beginning of something so magical tonight oh ohohoh   take me down to the river underneath the bloodorange sun say my name like a scripture keep my heart beating like a drum legendary lovers we could be legendary la la la la la legendary lovers we should be legendary la la la la la   go down in history go down together into infinity forever your cleopatra your blushing juliet anything for your love a ride or die  pre oh i never knew i could see something so clearly looking through my third eye never knew karma could be so rewarding and bring me to your light maybe this is the beginning of something so magical tonight oh ohohoh   take me down to the river underneath the bloodorange sun say my name like a scripture keep my heart beating like a drum legendary lovers we could be legendary la la la la la legendary lovers we should be legendary la la la la la  interlude check it out legendary lovers legendary lovers legendary lovers  breakdown oh take me down to the river underneath the bloodorange sun say my name like a scripture keep my heart beating like a drum   legendary lovers we could be legendary la la la la la legendary lovers legendary lovers we should be legendary la la la la la oh take me down to the river underneath underneath the sun the bloodorange sun say my name like a scripture keep my heart beating like a drum oh baby legendary lovers legendary lovers we could be legendary la la la la la legendary lovers we should be legendary la la la la la  produced by max martin and dr luke,2013.0,"['silver', 'moon', 'tropical', 'temperature', 'feel', 'lotus', 'bloom', 'come', 'closer', 'want', 'energy', 'aura', 'destiny', 'mantra', 'pre', 'never', 'knew', 'could', 'see', 'something', 'clearly', 'looking', 'third', 'eye', 'karma', 'rewarding', 'bring', 'light', 'maybe', 'beginning', 'magical', 'tonight', 'oh', 'ohohoh', 'take', 'river', 'underneath', 'bloodorange', 'sun', 'say', 'name', 'like', 'scripture', 'keep', 'heart', 'beating', 'drum', 'legendary', 'lover', 'la', 'go', 'history', 'together', 'infinity', 'forever', 'cleopatra', 'blushing', 'juliet', 'anything', 'love', 'ride', 'die', 'interlude', 'check', 'breakdown', 'baby', 'produced', 'max', 'martin', 'dr', 'luke']",0.04,0.734,0.226,Positive,0.226
Katy Perry,Champagne Problems,Smile (Fan Edition),2020-08-28,uh   i wanna see you soon as i wipe the crust from my eyes 'til the day i die could you be the love of my life i'm a soldier for you baby i earned all my stripes ah  pre makeups to the breakups times we coulda gave up we put the dirty work in so now we know it's worth it now we're celebrating i'm so glad we made it this far ah uh   'cause baby all we got are champagne problems now 'cause baby all we got are champagne problems now woo   i wanna see you soon as i wipe the crust from my eyes 'til the day i die could you be the love of my life i'm a baller for you baby i pay any price ah  pre makeups to the breakups times we coulda gave up we put the dirty work in became a better version now we're celebrating i'm so glad we made it this far we both know the hardest part is over pull me closer pour a drink uh   'cause baby all we got all we got are are champagne problems now that's all we got 'cause baby all we got all we got are are champagne problems now  post yeah that's all we got all we got are champagne problems now yeah that's all we got all we got all we got all we got are champagne problems now   we both know the hardest part is over pull me closer pour a drink 'cause baby oh woah all we got   'cause baby all we got no no no no all we got are are champagne problems now that's all we got baby 'cause baby all we got all we got are are champagne problems now  post yeah that's all we got all we got all we got are are champagne problems now champagne problems yeah that's all we got all we got all we got are are champagne problems now champagne problems now,2020.0,"['uh', 'wanna', 'see', 'soon', 'wipe', 'crust', 'eye', 'til', 'day', 'die', 'could', 'love', 'life', 'im', 'soldier', 'baby', 'earned', 'stripe', 'ah', 'pre', 'makeup', 'breakup', 'time', 'coulda', 'gave', 'put', 'dirty', 'work', 'know', 'worth', 'were', 'celebrating', 'glad', 'made', 'far', 'cause', 'got', 'champagne', 'problem', 'woo', 'baller', 'pay', 'price', 'became', 'better', 'version', 'hardest', 'part', 'pull', 'closer', 'pour', 'drink', 'thats', 'post', 'yeah', 'oh', 'woah']",0.142,0.692,0.166,Positive,0.166
